Id,Fuzzy_Prob
18174,0.6074646
18175,0.50034726
18176,0.50034285
18177,0.60873693
18178,0.65288687
18179,0.33196366
18180,0.50034744
18181,0.33197513
18182,0.5174824
18183,0.33181173
18184,0.60746247
18185,0.6087347
18186,0.32844293
18187,0.50034577
18188,0.60746425
18189,0.50615716
18190,0.6087369
18191,0.60746455
18192,0.49385458
18193,0.6074618
18194,0.3351138
18195,0.5003402
18196,0.3319704
18197,0.33197525
18198,0.65288883
18199,0.3319683
18200,0.33511022
18201,0.500348
18202,0.49524686
18203,0.33194175
18204,0.50033355
18205,0.33379227
18206,0.33197525
18207,0.33197552
18208,0.65427595
18209,0.5003479
18210,0.652887
18211,0.33197355
18212,0.3319755
18213,0.50034684
18214,0.49562606
18215,0.50034755
18216,0.6528889
18217,0.6073936
18218,0.6063706
18219,0.6074645
18220,0.5780889
18221,0.61127746
18222,0.6074643
18223,0.33182472
18224,0.3319724
18225,0.33511633
18226,0.6087342
18227,0.652889
18228,0.50034475
18229,0.331974
18230,0.50034624
18231,0.33197525
18232,0.33197284
18233,0.50034726
18234,0.51732796
18235,0.6528884
18236,0.60746217
18237,0.33197477
18238,0.6074645
18239,0.51189095
18240,0.32604933
18241,0.33196947
18242,0.60746354
18243,0.50033253
18244,0.6074646
18245,0.33197448
18246,0.50034547
18247,0.33197442
18248,0.6074646
18249,0.33511335
18250,0.50034773
18251,0.5003468
18252,0.33197471
18253,0.60746455
18254,0.6074648
18255,0.5061672
18256,0.6100067
18257,0.5003447
18258,0.32899243
18259,0.6112751
18260,0.6074648
18261,0.6074642
18262,0.607463
18263,0.5003408
18264,0.6074642
18265,0.6125407
18266,0.33197093
18267,0.60873383
18268,0.33114982
18269,0.60746443
18270,0.33196583
18271,0.5061626
18272,0.5061695
18273,0.50034815
18274,0.6074648
18275,0.33197537
18276,0.6528868
18277,0.60589373
18278,0.52297705
18279,0.3319719
18280,0.33197454
18281,0.6087361
18282,0.3351184
18283,0.33197528
18284,0.33039877
18285,0.33197483
18286,0.5003457
18287,0.5003467
18288,0.5003486
18289,0.3319658
18290,0.5003477
18291,0.6528884
18292,0.33195907
18293,0.50615615
18294,0.33511013
18295,0.33197394
18296,0.5003479
18297,0.65250623
18298,0.60746473
18299,0.50034726
18300,0.32996538
18301,0.50034827
18302,0.6074631
18303,0.6074635
18304,0.60746455
18305,0.5061724
18306,0.60746163
18307,0.60673636
18308,0.5003458
18309,0.4939729
18310,0.60746187
18311,0.60746473
18312,0.50616604
18313,0.6100057
18314,0.6526513
18315,0.33197492
18316,0.33190978
18317,0.3319742
18318,0.49637344
18319,0.6528886
18320,0.33196715
18321,0.5003305
18322,0.49954712
18323,0.49180835
18324,0.5003433
18325,0.4905423
18326,0.5003475
18327,0.6074648
18328,0.61000764
18329,0.6528882
18330,0.3319608
18331,0.5003481
18332,0.500332
18333,0.50617087
18334,0.33197054
18335,0.6074643
18336,0.60746145
18337,0.3319751
18338,0.5061719
18339,0.60873497
18340,0.65288675
18341,0.51188815
18342,0.6074637
18343,0.3351132
18344,0.6555574
18345,0.50034714
18346,0.50033045
18347,0.6535966
18348,0.6074618
18349,0.60746294
18350,0.6074621
18351,0.60746473
18352,0.50034314
18353,0.60746425
18354,0.50034773
18355,0.6074648
18356,0.3351186
18357,0.33197358
18358,0.65359527
18359,0.33511457
18360,0.500333
18361,0.33197284
18362,0.500347
18363,0.49471354
18364,0.6074629
18365,0.500348
18366,0.5061564
18367,0.33195686
18368,0.33197504
18369,0.60746276
18370,0.6074616
18371,0.5003345
18372,0.6074646
18373,0.5003305
18374,0.5003392
18375,0.500348
18376,0.50028086
18377,0.48651776
18378,0.49247497
18379,0.50034726
18380,0.6063494
18381,0.33197406
18382,0.3319333
18383,0.652888
18384,0.5003322
18385,0.5003396
18386,0.5002819
18387,0.5001369
18388,0.6528883
18389,0.50616264
18390,0.6064236
18391,0.49272433
18392,0.5003327
18393,0.65288705
18394,0.33197543
18395,0.33197546
18396,0.50034493
18397,0.65266436
18398,0.60746455
18399,0.6074638
18400,0.60746443
18401,0.6087346
18402,0.6064916
18403,0.60746163
18404,0.6074616
18405,0.5003469
18406,0.50034815
18407,0.50034595
18408,0.33197257
18409,0.5003475
18410,0.33196995
18411,0.60746455
18412,0.5003482
18413,0.6074618
18414,0.33196536
18415,0.50034744
18416,0.33197537
18417,0.33573914
18418,0.33197498
18419,0.33197495
18420,0.5118754
18421,0.5003418
18422,0.6567371
18423,0.50034285
18424,0.6074644
18425,0.50034696
18426,0.60684055
18427,0.33196998
18428,0.5003348
18429,0.6074646
18430,0.6528886
18431,0.3451843
18432,0.3314933
18433,0.6074643
18434,0.50034523
18435,0.33197486
18436,0.5003437
18437,0.5154213
18438,0.3319705
18439,0.60746175
18440,0.33196548
18441,0.6087369
18442,0.50034696
18443,0.3266188
18444,0.33197504
18445,0.60746473
18446,0.6073308
18447,0.33836442
18448,0.32835555
18449,0.6535955
18450,0.33196557
18451,0.5061657
18452,0.61127496
18453,0.6528867
18454,0.5061707
18455,0.61380136
18456,0.6074639
18457,0.5229743
18458,0.33189428
18459,0.33197176
18460,0.3319706
18461,0.60746163
18462,0.5003451
18463,0.5003469
18464,0.65288514
18465,0.33194336
18466,0.33197165
18467,0.3308702
18468,0.6074622
18469,0.331975
18470,0.6100065
18471,0.33196577
18472,0.33197483
18473,0.33197296
18474,0.50615644
18475,0.5003423
18476,0.49968383
18477,0.607464
18478,0.32351992
18479,0.6087367
18480,0.33052146
18481,0.5003364
18482,0.33187068
18483,0.33127898
18484,0.52297235
18485,0.60746396
18486,0.60746324
18487,0.5061708
18488,0.6065964
18489,0.33197507
18490,0.51748186
18491,0.33197528
18492,0.51748246
18493,0.33108956
18494,0.50034344
18495,0.61000526
18496,0.50033957
18497,0.33197147
18498,0.50617164
18499,0.33510864
18500,0.49414292
18501,0.5003483
18502,0.5003468
18503,0.5061576
18504,0.33197552
18505,0.5003477
18506,0.5003464
18507,0.50034463
18508,0.3319749
18509,0.3319752
18510,0.33197492
18511,0.33175838
18512,0.6074635
18513,0.65288883
18514,0.3319747
18515,0.32614306
18516,0.5061691
18517,0.50033164
18518,0.60746264
18519,0.6072278
18520,0.604731
18521,0.6074633
18522,0.50034726
18523,0.5003309
18524,0.60665315
18525,0.60873413
18526,0.3318256
18527,0.610007
18528,0.33197504
18529,0.3319687
18530,0.33197397
18531,0.33511436
18532,0.33034313
18533,0.33197552
18534,0.50034225
18535,0.6528887
18536,0.5061707
18537,0.50032085
18538,0.5061622
18539,0.3319736
18540,0.33197546
18541,0.5003472
18542,0.5003447
18543,0.33197525
18544,0.50034636
18545,0.3319742
18546,0.5003456
18547,0.6100051
18548,0.5118908
18549,0.6138016
18550,0.3273283
18551,0.50033164
18552,0.33197528
18553,0.50034493
18554,0.33197388
18555,0.5118758
18556,0.5061707
18557,0.3319755
18558,0.6069219
18559,0.5003475
18560,0.65359735
18561,0.60873413
18562,0.5003469
18563,0.6125402
18564,0.50034034
18565,0.33107498
18566,0.33197042
18567,0.60746145
18568,0.50034356
18569,0.6100071
18570,0.32308984
18571,0.33197057
18572,0.60690486
18573,0.60746247
18574,0.60746294
18575,0.5003409
18576,0.5003449
18577,0.49865714
18578,0.49891055
18579,0.65344435
18580,0.60746336
18581,0.65288645
18582,0.5003321
18583,0.50034547
18584,0.33181664
18585,0.3319744
18586,0.50616515
18587,0.60873383
18588,0.33197516
18589,0.60746235
18590,0.3319755
18591,0.6074649
18592,0.6100082
18593,0.49289086
18594,0.50615525
18595,0.50615263
18596,0.5000579
18597,0.33197552
18598,0.33197504
18599,0.6528867
18600,0.60746413
18601,0.33196893
18602,0.6526446
18603,0.6535952
18604,0.3319743
18605,0.50034684
18606,0.6074642
18607,0.33196864
18608,0.60659635
18609,0.6055968
18610,0.5058956
18611,0.60873646
18612,0.51187557
18613,0.33167103
18614,0.5003391
18615,0.6542757
18616,0.3319747
18617,0.49622133
18618,0.33197492
18619,0.6074444
18620,0.33197445
18621,0.49375343
18622,0.3343263
18623,0.6528868
18624,0.5003404
18625,0.60746443
18626,0.50033873
18627,0.5003439
18628,0.32872784
18629,0.60746473
18630,0.6125402
18631,0.32972726
18632,0.5003478
18633,0.49551752
18634,0.33205077
18635,0.60746396
18636,0.5003471
18637,0.5003405
18638,0.3319745
18639,0.33197132
18640,0.6150514
18641,0.33197552
18642,0.33197385
18643,0.50034773
18644,0.6074638
18645,0.6074638
18646,0.5003402
18647,0.60873705
18648,0.33750767
18649,0.5003465
18650,0.6555561
18651,0.60746175
18652,0.5003447
18653,0.5003479
18654,0.5003469
18655,0.5335619
18656,0.50617063
18657,0.5003483
18658,0.5003483
18659,0.50615674
18660,0.5003467
18661,0.3040356
18662,0.607464
18663,0.6074638
18664,0.607463
18665,0.50033486
18666,0.5003451
18667,0.5003482
18668,0.3319747
18669,0.5003395
18670,0.50033814
18671,0.6087342
18672,0.6064237
18673,0.32453945
18674,0.50033355
18675,0.33197525
18676,0.33197346
18677,0.496819
18678,0.50616235
18679,0.33196592
18680,0.6074645
18681,0.5003443
18682,0.5003415
18683,0.32985198
18684,0.6074642
18685,0.6528889
18686,0.61000574
18687,0.6187428
18688,0.5229858
18689,0.6074641
18690,0.6074643
18691,0.5061651
18692,0.33197525
18693,0.6525362
18694,0.33197266
18695,0.5003475
18696,0.3351199
18697,0.33195665
18698,0.50034565
18699,0.61127734
18700,0.48948237
18701,0.34171817
18702,0.33197013
18703,0.3286799
18704,0.6528868
18705,0.6074645
18706,0.33197552
18707,0.6100064
18708,0.511886
18709,0.51189035
18710,0.33511382
18711,0.6528882
18712,0.331973
18713,0.6074646
18714,0.5003379
18715,0.3314967
18716,0.6535248
18717,0.33197528
18718,0.60746294
18719,0.5003287
18720,0.33197445
18721,0.6074637
18722,0.65288883
18723,0.50034744
18724,0.6519254
18725,0.5061686
18726,0.5003471
18727,0.33320692
18728,0.33121273
18729,0.3319752
18730,0.60746324
18731,0.3351092
18732,0.50034356
18733,0.34518924
18734,0.3341701
18735,0.5003412
18736,0.33169878
18737,0.51189184
18738,0.33197504
18739,0.65359527
18740,0.33197528
18741,0.5003424
18742,0.5061708
18743,0.60746455
18744,0.33197507
18745,0.49973443
18746,0.60746163
18747,0.49731317
18748,0.60746264
18749,0.50034773
18750,0.52298516
18751,0.5003433
18752,0.50616974
18753,0.33026797
18754,0.607464
18755,0.60746264
18756,0.49890062
18757,0.5003427
18758,0.50034434
18759,0.3319735
18760,0.60873556
18761,0.50033575
18762,0.50034773
18763,0.50033164
18764,0.3319749
18765,0.331975
18766,0.335119
18767,0.5003321
18768,0.60873365
18769,0.60746294
18770,0.60873693
18771,0.6074645
18772,0.33197513
18773,0.6074627
18774,0.6074616
18775,0.50616425
18776,0.33197537
18777,0.5003486
18778,0.3351185
18779,0.33197355
18780,0.606634
18781,0.50025403
18782,0.506169
18783,0.6087364
18784,0.6528867
18785,0.33197352
18786,0.65288836
18787,0.65288883
18788,0.60656637
18789,0.500334
18790,0.33197427
18791,0.33197471
18792,0.5003403
18793,0.5061682
18794,0.5003334
18795,0.6074618
18796,0.33197543
18797,0.652889
18798,0.6074626
18799,0.33197486
18800,0.3319748
18801,0.49354473
18802,0.6112769
18803,0.611276
18804,0.33511823
18805,0.33197507
18806,0.60873413
18807,0.33164915
18808,0.3319747
18809,0.60746366
18810,0.33511055
18811,0.6528889
18812,0.50034046
18813,0.48629025
18814,0.6074646
18815,0.3288032
18816,0.607464
18817,0.6074644
18818,0.5003481
18819,0.60746425
18820,0.65288854
18821,0.49535787
18822,0.6528878
18823,0.3319716
18824,0.32980332
18825,0.500335
18826,0.61000556
18827,0.3351185
18828,0.5229696
18829,0.6528889
18830,0.3307008
18831,0.6074622
18832,0.6057817
18833,0.5003468
18834,0.33197552
18835,0.65407294
18836,0.5003332
18837,0.5081509
18838,0.6535965
18839,0.5003426
18840,0.5003409
18841,0.6074615
18842,0.33140516
18843,0.3319734
18844,0.32842678
18845,0.331972
18846,0.33197445
18847,0.32753566
18848,0.5058216
18849,0.6150492
18850,0.49675357
18851,0.5061616
18852,0.6074618
18853,0.5003442
18854,0.6074638
18855,0.6074639
18856,0.6074643
18857,0.3319753
18858,0.331971
18859,0.5003429
18860,0.6528888
18861,0.6535949
18862,0.49255896
18863,0.6074646
18864,0.6535973
18865,0.50033796
18866,0.5003159
18867,0.60746443
18868,0.5174824
18869,0.652784
18870,0.33197388
18871,0.5061684
18872,0.3319111
18873,0.33197534
18874,0.33511806
18875,0.6074631
18876,0.5003285
18877,0.3319728
18878,0.33197513
18879,0.60746276
18880,0.3319744
18881,0.65286434
18882,0.5003438
18883,0.33196884
18884,0.5003467
18885,0.33197135
18886,0.32361767
18887,0.5003475
18888,0.51749074
18889,0.3319748
18890,0.48764944
18891,0.33835936
18892,0.60873395
18893,0.3307271
18894,0.33197215
18895,0.4960674
18896,0.5003483
18897,0.33197364
18898,0.50033844
18899,0.48503372
18900,0.3302366
18901,0.5003351
18902,0.33196586
18903,0.5003423
18904,0.49059975
18905,0.5199705
18906,0.500343
18907,0.33197445
18908,0.33511963
18909,0.3319745
18910,0.60746425
18911,0.50034076
18912,0.33197546
18913,0.60746306
18914,0.6073524
18915,0.6054641
18916,0.5003475
18917,0.6535952
18918,0.6100062
18919,0.5229727
18920,0.5003323
18921,0.5118822
18922,0.32424194
18923,0.5229699
18924,0.60873634
18925,0.33197552
18926,0.33197546
18927,0.33196792
18928,0.6087345
18929,0.33197194
18930,0.50034654
18931,0.33197266
18932,0.50034726
18933,0.81080043
18934,0.3347122
18935,0.33197346
18936,0.50034684
18937,0.6074625
18938,0.331975
18939,0.6528873
18940,0.3319655
18941,0.5003486
18942,0.33510894
18943,0.5003429
18944,0.65615875
18945,0.50033164
18946,0.3319751
18947,0.60746247
18948,0.50034815
18949,0.50034165
18950,0.331972
18951,0.60746294
18952,0.6074646
18953,0.6074638
18954,0.60873646
18955,0.5003467
18956,0.6074618
18957,0.5003434
18958,0.3319753
18959,0.50034386
18960,0.3256403
18961,0.6074635
18962,0.6074646
18963,0.50033677
18964,0.49653327
18965,0.33197427
18966,0.3319734
18967,0.5003419
18968,0.33098635
18969,0.5061703
18970,0.5003469
18971,0.33197168
18972,0.50034696
18973,0.6070674
18974,0.6074646
18975,0.3319744
18976,0.49224305
18977,0.32860738
18978,0.3319706
18979,0.3319752
18980,0.60746396
18981,0.5174948
18982,0.60746276
18983,0.5003225
18984,0.32965973
18985,0.6100064
18986,0.5003427
18987,0.4949672
18988,0.50033134
18989,0.65427643
18990,0.3319716
18991,0.50034463
18992,0.33196467
18993,0.5003378
18994,0.5003457
18995,0.50034755
18996,0.33197454
18997,0.50034314
18998,0.50034666
18999,0.607464
19000,0.60873586
19001,0.3319742
19002,0.33197498
19003,0.33197144
19004,0.5003453
19005,0.3319709
19006,0.33511874
19007,0.33197552
19008,0.5003472
19009,0.6528875
19010,0.50034845
19011,0.33511758
19012,0.60746396
19013,0.65288687
19014,0.60746264
19015,0.5061683
19016,0.60722756
19017,0.33092415
19018,0.33511922
19019,0.33197314
19020,0.49352476
19021,0.6087351
19022,0.60873693
19023,0.6062523
19024,0.33510995
19025,0.3319728
19026,0.6074649
19027,0.50311464
19028,0.33095
19029,0.51728016
19030,0.6087347
19031,0.5003389
19032,0.6074638
19033,0.51188105
19034,0.3319734
19035,0.528343
19036,0.3272524
19037,0.50034714
19038,0.5003449
19039,0.51188296
19040,0.60644674
19041,0.33197078
19042,0.53356254
19043,0.6087369
19044,0.6074648
19045,0.33511633
19046,0.6074646
19047,0.33193502
19048,0.3319751
19049,0.6074631
19050,0.60746413
19051,0.33197528
19052,0.33197415
19053,0.6087342
19054,0.33197376
19055,0.60722756
19056,0.60873693
19057,0.6074618
19058,0.65288824
19059,0.33197013
19060,0.6117895
19061,0.49359787
19062,0.65288675
19063,0.6528882
19064,0.5003411
19065,0.49631682
19066,0.33483282
19067,0.33511811
19068,0.49712086
19069,0.5003352
19070,0.3319748
19071,0.33837017
19072,0.6069031
19073,0.50033945
19074,0.5061599
19075,0.50034785
19076,0.3319685
19077,0.51748437
19078,0.49019432
19079,0.5003459
19080,0.5002511
19081,0.33197263
19082,0.60746473
19083,0.6074646
19084,0.49977645
19085,0.33197513
19086,0.5000474
19087,0.60746473
19088,0.6112752
19089,0.6074426
19090,0.33197466
19091,0.5003449
19092,0.60746425
19093,0.50034773
19094,0.5003323
19095,0.32741234
19096,0.33197477
19097,0.6074645
19098,0.33172444
19099,0.50034595
19100,0.8095909
19101,0.3319727
19102,0.33197227
19103,0.6074643
19104,0.3175415
19105,0.65359694
19106,0.5003452
19107,0.3277143
19108,0.33197525
19109,0.33197504
19110,0.65332526
19111,0.50617045
19112,0.48598987
19113,0.33197206
19114,0.5003386
19115,0.33197328
19116,0.33197436
19117,0.33197504
19118,0.60737383
19119,0.3319754
19120,0.60679436
19121,0.6087367
19122,0.3319744
19123,0.6087342
19124,0.3319704
19125,0.33197552
19126,0.3319728
19127,0.52833873
19128,0.3319751
19129,0.33197427
19130,0.607464
19131,0.49453568
19132,0.33197302
19133,0.5174972
19134,0.5001858
19135,0.33196574
19136,0.65270656
19137,0.60626256
19138,0.6074632
19139,0.65359527
19140,0.6074645
19141,0.33196706
19142,0.6054467
19143,0.3271739
19144,0.33197477
19145,0.33197486
19146,0.61127645
19147,0.49409044
19148,0.33197376
19149,0.5003309
19150,0.48609874
19151,0.6074645
19152,0.4924256
19153,0.6074648
19154,0.33836922
19155,0.49776974
19156,0.3319752
19157,0.33197397
19158,0.6074617
19159,0.32307655
19160,0.6125401
19161,0.33197007
19162,0.500348
19163,0.33197322
19164,0.4941788
19165,0.6074638
19166,0.6072754
19167,0.32892498
19168,0.52296716
19169,0.33511946
19170,0.50034386
19171,0.51187456
19172,0.33197147
19173,0.5003451
19174,0.607463
19175,0.5003442
19176,0.60746175
19177,0.60629195
19178,0.5061702
19179,0.6528864
19180,0.33197427
19181,0.500344
19182,0.33196852
19183,0.6542751
19184,0.65271825
19185,0.50034565
19186,0.5061617
19187,0.33169046
19188,0.50034523
19189,0.5003391
19190,0.61127234
19191,0.65288866
19192,0.33119985
19193,0.6100084
19194,0.65359515
19195,0.5003473
19196,0.5003338
19197,0.6528865
19198,0.6087352
19199,0.6074636
19200,0.5003411
19201,0.33197528
19202,0.33197537
19203,0.4991927
19204,0.6074618
19205,0.50033444
19206,0.33197415
19207,0.60912484
19208,0.6087355
19209,0.500347
19210,0.5105081
19211,0.6087366
19212,0.50617105
19213,0.6100072
19214,0.33197474
19215,0.60873693
19216,0.33196554
19217,0.5061685
19218,0.50033826
19219,0.33197504
19220,0.3319755
19221,0.33197525
19222,0.6555557
19223,0.6100057
19224,0.49581683
19225,0.33197397
19226,0.3319751
19227,0.6074646
19228,0.60746384
19229,0.60580665
19230,0.3319753
19231,0.33197415
19232,0.49486434
19233,0.33510974
19234,0.5003357
19235,0.33196372
19236,0.6074631
19237,0.5003334
19238,0.33072454
19239,0.6074629
19240,0.33466056
19241,0.6137993
19242,0.3319735
19243,0.33196512
19244,0.6074643
19245,0.3319753
19246,0.60746294
19247,0.50034106
19248,0.6063846
19249,0.5003332
19250,0.607464
19251,0.60682255
19252,0.5003486
19253,0.50034624
19254,0.50034755
19255,0.33196583
19256,0.6518001
19257,0.5003474
19258,0.5003333
19259,0.6074645
19260,0.6074642
19261,0.49414974
19262,0.5003327
19263,0.50033116
19264,0.6074634
19265,0.50034577
19266,0.8091685
19267,0.500342
19268,0.50034606
19269,0.6074646
19270,0.5436148
19271,0.5061693
19272,0.5003477
19273,0.60746473
19274,0.5003433
19275,0.3319747
19276,0.6528864
19277,0.50034493
19278,0.3319747
19279,0.50034696
19280,0.3319753
19281,0.331975
19282,0.60746217
19283,0.6535952
19284,0.5061564
19285,0.60746396
19286,0.50034744
19287,0.65288883
19288,0.33197308
19289,0.60746473
19290,0.33197212
19291,0.60674566
19292,0.652889
19293,0.5003472
19294,0.6074645
19295,0.6074598
19296,0.5174824
19297,0.6528868
19298,0.50034124
19299,0.607463
19300,0.50034475
19301,0.65427554
19302,0.6112752
19303,0.50034827
19304,0.60746163
19305,0.5118746
19306,0.49404898
19307,0.6528879
19308,0.6528867
19309,0.652887
19310,0.33197492
19311,0.33197477
19312,0.6074648
19313,0.33197543
19314,0.6074618
19315,0.33197218
19316,0.500347
19317,0.60746455
19318,0.3351198
19319,0.50019544
19320,0.50034124
19321,0.6074531
19322,0.6062903
19323,0.33196557
19324,0.50033146
19325,0.33197457
19326,0.32967806
19327,0.50034094
19328,0.652889
19329,0.50033027
19330,0.5003339
19331,0.60746413
19332,0.33197474
19333,0.6528889
19334,0.33196715
19335,0.33197126
19336,0.65288895
19337,0.3319752
19338,0.6125403
19339,0.3271509
19340,0.3319753
19341,0.65288854
19342,0.4521475
19343,0.33197415
19344,0.5002912
19345,0.61426777
19346,0.5003456
19347,0.61000586
19348,0.652889
19349,0.33529714
19350,0.50616825
19351,0.51699567
19352,0.49483132
19353,0.52298194
19354,0.4976094
19355,0.50034297
19356,0.33197552
19357,0.6074645
19358,0.32666686
19359,0.49703807
19360,0.33078745
19361,0.5061657
19362,0.5003465
19363,0.65288895
19364,0.4988035
19365,0.50034744
19366,0.33197457
19367,0.5003419
19368,0.60587454
19369,0.5003468
19370,0.5003478
19371,0.33511713
19372,0.60746324
19373,0.3351198
19374,0.6074634
19375,0.60722536
19376,0.33196536
19377,0.33197322
19378,0.5003474
19379,0.49264574
19380,0.5003477
19381,0.50034803
19382,0.5003454
19383,0.61628985
19384,0.3319751
19385,0.3319029
19386,0.50616944
19387,0.5061703
19388,0.33196834
19389,0.61000687
19390,0.500342
19391,0.50034136
19392,0.33107394
19393,0.5261188
19394,0.33197528
19395,0.33188215
19396,0.5003409
19397,0.50616765
19398,0.49157923
19399,0.49812582
19400,0.3319747
19401,0.4932692
19402,0.50034595
19403,0.6528867
19404,0.5003481
19405,0.49633655
19406,0.6074646
19407,0.33188745
19408,0.50034636
19409,0.33197415
19410,0.32527223
19411,0.5003478
19412,0.50617146
19413,0.6074648
19414,0.5003478
19415,0.60746235
19416,0.33197397
19417,0.5003474
19418,0.65288717
19419,0.5003446
19420,0.60684484
19421,0.33189195
19422,0.33195513
19423,0.4902142
19424,0.60746175
19425,0.6074635
19426,0.60689133
19427,0.331973
19428,0.6535959
19429,0.60746396
19430,0.500347
19431,0.6112771
19432,0.33511677
19433,0.33197176
19434,0.60746396
19435,0.6074642
19436,0.33153108
19437,0.33197042
19438,0.60746455
19439,0.32518232
19440,0.33197522
19441,0.6087369
19442,0.33197418
19443,0.6074618
19444,0.500338
19445,0.60742426
19446,0.33197463
19447,0.50033814
19448,0.6074643
19449,0.60608035
19450,0.5174957
19451,0.51187634
19452,0.33197498
19453,0.60064137
19454,0.6074618
19455,0.5003474
19456,0.50617194
19457,0.60746473
19458,0.6074643
19459,0.609655
19460,0.50034785
19461,0.500348
19462,0.50034726
19463,0.51748186
19464,0.33197042
19465,0.6074643
19466,0.5229757
19467,0.3319755
19468,0.60687256
19469,0.6074643
19470,0.5118875
19471,0.49792498
19472,0.60746294
19473,0.33196712
19474,0.5003411
19475,0.607463
19476,0.61000586
19477,0.49976802
19478,0.3319746
19479,0.5003319
19480,0.33511746
19481,0.5003473
19482,0.33197486
19483,0.33197507
19484,0.5003373
19485,0.33195177
19486,0.5118904
19487,0.6125405
19488,0.52297556
19489,0.51188123
19490,0.33197534
19491,0.5174946
19492,0.50034785
19493,0.60746175
19494,0.5003484
19495,0.3319753
19496,0.33836988
19497,0.6074633
19498,0.500346
19499,0.6087336
19500,0.49189812
19501,0.60743976
19502,0.33197552
19503,0.50616175
19504,0.33197463
19505,0.5003448
19506,0.6074646
19507,0.33190602
19508,0.33356687
19509,0.50034726
19510,0.33197078
19511,0.33197144
19512,0.33197397
19513,0.6074618
19514,0.65280265
19515,0.33194837
19516,0.60743725
19517,0.6528873
19518,0.33197457
19519,0.50034535
19520,0.60746473
19521,0.65358716
19522,0.5003323
19523,0.3283152
19524,0.33197516
19525,0.6528873
19526,0.6137995
19527,0.32960314
19528,0.652429
19529,0.50143796
19530,0.652883
19531,0.5003455
19532,0.500341
19533,0.3319755
19534,0.51188207
19535,0.60746294
19536,0.49379215
19537,0.3319755
19538,0.6074642
19539,0.6074645
19540,0.5003429
19541,0.6074643
19542,0.50033164
19543,0.652888
19544,0.33197474
19545,0.6074642
19546,0.33197543
19547,0.33196437
19548,0.6074643
19549,0.5003323
19550,0.65288895
19551,0.60746163
19552,0.60746455
19553,0.33197516
19554,0.5003449
19555,0.6074645
19556,0.5061605
19557,0.50616616
19558,0.33197346
19559,0.5003485
19560,0.6074641
19561,0.33197507
19562,0.6535974
19563,0.64705837
19564,0.3351147
19565,0.50616956
19566,0.5061616
19567,0.5003314
19568,0.499654
19569,0.5061577
19570,0.3252842
19571,0.51187515
19572,0.33197492
19573,0.3290335
19574,0.6074646
19575,0.6087367
19576,0.511876
19577,0.60746473
19578,0.5003479
19579,0.6523086
19580,0.60673326
19581,0.50033367
19582,0.61000586
19583,0.33197546
19584,0.50617224
19585,0.3319748
19586,0.33197042
19587,0.5003472
19588,0.6074631
19589,0.32805154
19590,0.3253049
19591,0.33159053
19592,0.5003426
19593,0.33511865
19594,0.60746413
19595,0.49580905
19596,0.50034726
19597,0.5620106
19598,0.33197084
19599,0.50033706
19600,0.60711634
19601,0.6074646
19602,0.33172545
19603,0.5003335
19604,0.6074648
19605,0.5003468
19606,0.60873586
19607,0.6074616
19608,0.5003482
19609,0.33197358
19610,0.6065203
19611,0.6074645
19612,0.4941964
19613,0.3451858
19614,0.331975
19615,0.33197063
19616,0.6528882
19617,0.607462
19618,0.49067986
19619,0.33196583
19620,0.6528886
19621,0.6074646
19622,0.33511665
19623,0.50034815
19624,0.50034845
19625,0.50615644
19626,0.3319666
19627,0.33065748
19628,0.3212568
19629,0.3299251
19630,0.50034297
19631,0.33197206
19632,0.6055672
19633,0.33196998
19634,0.5061721
19635,0.33511108
19636,0.60873616
19637,0.4940604
19638,0.6074635
19639,0.6087365
19640,0.51188385
19641,0.51749164
19642,0.50034785
19643,0.3383696
19644,0.3319664
19645,0.6063978
19646,0.6528868
19647,0.6074646
19648,0.60873663
19649,0.49886638
19650,0.61127764
19651,0.607462
19652,0.33197436
19653,0.5003478
19654,0.6528868
19655,0.6528884
19656,0.33197445
19657,0.60746163
19658,0.5061701
19659,0.60873616
19660,0.5003407
19661,0.65288657
19662,0.5003397
19663,0.65403265
19664,0.33197403
19665,0.33189607
19666,0.33196205
19667,0.5003314
19668,0.65427524
19669,0.6074646
19670,0.5003322
19671,0.50034666
19672,0.32866788
19673,0.33197483
19674,0.3301579
19675,0.500348
19676,0.8091685
19677,0.5003483
19678,0.500345
19679,0.6074638
19680,0.51328456
19681,0.50034654
19682,0.50034726
19683,0.3319714
19684,0.50616455
19685,0.607464
19686,0.6528868
19687,0.6087362
19688,0.60465795
19689,0.3319747
19690,0.51749694
19691,0.6074648
19692,0.5003464
19693,0.60707134
19694,0.60746396
19695,0.4965447
19696,0.33193156
19697,0.5229693
19698,0.653597
19699,0.31917804
19700,0.3319747
19701,0.65288675
19702,0.50616133
19703,0.652889
19704,0.50034827
19705,0.5003452
19706,0.60873395
19707,0.6528867
19708,0.6100058
19709,0.32856593
19710,0.65288675
19711,0.60746366
19712,0.3319735
19713,0.6074631
19714,0.6074643
19715,0.5229801
19716,0.3319653
19717,0.6074642
19718,0.60872835
19719,0.5003467
19720,0.4956831
19721,0.6087357
19722,0.6074611
19723,0.331965
19724,0.65288854
19725,0.60746175
19726,0.4944143
19727,0.33511427
19728,0.50033075
19729,0.50616837
19730,0.33197257
19731,0.50034773
19732,0.5003486
19733,0.6528878
19734,0.50027436
19735,0.50034744
